date,period,value,value_raw,unit,freq,source,provider,source_type,definition_regime,note,value_available_date,vintage_type,release_rule_status,vintage_evidence,historical_realtime_eligible,post_vad_eligible,source_validity_eligible
1968-02-29,1968-02,323730,323730,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1968-03-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1968-03-31,1968-03,329904,329904,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1968-04-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1968-04-30,1968-04,333978,333978,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1968-05-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1968-05-31,1968-05,336084,336084,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1968-06-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1968-06-30,1968-06,342544,342544,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1968-07-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1968-07-31,1968-07,346049,346049,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1968-08-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1968-08-31,1968-08,347269,347269,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1968-09-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1968-09-30,1968-09,352313,352313,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1968-10-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1968-10-31,1968-10,354072,354072,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1968-11-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1968-11-30,1968-11,361824,361824,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1968-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
