dataset,decision_month,feature,na_reason
extended_2018_monthly,2020-02,delta_pmi,
extended_2018_monthly,2020-02,m1_m2_gap,
extended_2018_monthly,2020-02,afre_yoy,
extended_2018_monthly,2020-02,loans_12m,
extended_2018_monthly,2020-02,fr007_p90,
extended_2018_monthly,2020-02,fr007_vol,
extended_2018_monthly,2020-03,ey,
extended_2018_monthly,2020-03,eyg,
extended_2018_monthly,2020-03,term_spread,
extended_2018_monthly,2020-03,pmi_gap,
extended_2018_monthly,2020-03,delta_pmi,
extended_2018_monthly,2020-03,m1_m2_gap,
extended_2018_monthly,2020-03,afre_yoy,
extended_2018_monthly,2020-03,loans_12m,
extended_2018_monthly,2020-03,fr007_p90,
extended_2018_monthly,2020-03,fr007_vol,
extended_2018_monthly,2020-04,ey,
extended_2018_monthly,2020-04,eyg,
extended_2018_monthly,2020-04,term_spread,
extended_2018_monthly,2020-04,pmi_gap,
extended_2018_monthly,2020-04,delta_pmi,
extended_2018_monthly,2020-04,m1_m2_gap,
extended_2018_monthly,2020-04,afre_yoy,
extended_2018_monthly,2020-04,loans_12m,
extended_2018_monthly,2020-04,fr007_p90,
extended_2018_monthly,2020-04,fr007_vol,
extended_2018_monthly,2020-05,ey,
extended_2018_monthly,2020-05,eyg,
extended_2018_monthly,2020-05,term_spread,
extended_2018_monthly,2020-05,pmi_gap,
extended_2018_monthly,2020-05,delta_pmi,
extended_2018_monthly,2020-05,m1_m2_gap,
extended_2018_monthly,2020-05,afre_yoy,
extended_2018_monthly,2020-05,loans_12m,
extended_2018_monthly,2020-05,fr007_p90,
extended_2018_monthly,2020-05,fr007_vol,
extended_2018_monthly,2020-06,ey,
extended_2018_monthly,2020-06,eyg,
extended_2018_monthly,2020-06,term_spread,
extended_2018_monthly,2020-06,pmi_gap,
extended_2018_monthly,2020-06,delta_pmi,
extended_2018_monthly,2020-06,m1_m2_gap,
extended_2018_monthly,2020-06,afre_yoy,
extended_2018_monthly,2020-06,loans_12m,
extended_2018_monthly,2020-06,fr007_p90,
extended_2018_monthly,2020-06,fr007_vol,
extended_2018_monthly,2020-07,ey,
extended_2018_monthly,2020-07,eyg,
extended_2018_monthly,2020-07,term_spread,
extended_2018_monthly,2020-07,pmi_gap,
extended_2018_monthly,2020-07,delta_pmi,
extended_2018_monthly,2020-07,m1_m2_gap,
extended_2018_monthly,2020-07,afre_yoy,
extended_2018_monthly,2020-07,loans_12m,
extended_2018_monthly,2020-07,fr007_p90,
extended_2018_monthly,2020-07,fr007_vol,
extended_2018_monthly,2020-08,ey,
extended_2018_monthly,2020-08,eyg,
extended_2018_monthly,2020-08,term_spread,
extended_2018_monthly,2020-08,pmi_gap,
extended_2018_monthly,2020-08,delta_pmi,
extended_2018_monthly,2020-08,m1_m2_gap,
extended_2018_monthly,2020-08,afre_yoy,
extended_2018_monthly,2020-08,loans_12m,
extended_2018_monthly,2020-08,fr007_p90,
extended_2018_monthly,2020-08,fr007_vol,
extended_2018_monthly,2020-09,ey,
extended_2018_monthly,2020-09,eyg,
extended_2018_monthly,2020-09,term_spread,
extended_2018_monthly,2020-09,pmi_gap,
extended_2018_monthly,2020-09,delta_pmi,
extended_2018_monthly,2020-09,m1_m2_gap,
extended_2018_monthly,2020-09,afre_yoy,
extended_2018_monthly,2020-09,loans_12m,
extended_2018_monthly,2020-09,fr007_p90,
extended_2018_monthly,2020-09,fr007_vol,
extended_2018_monthly,2020-10,ey,
extended_2018_monthly,2020-10,eyg,
extended_2018_monthly,2020-10,term_spread,
extended_2018_monthly,2020-10,pmi_gap,
extended_2018_monthly,2020-10,delta_pmi,
extended_2018_monthly,2020-10,m1_m2_gap,
extended_2018_monthly,2020-10,afre_yoy,
extended_2018_monthly,2020-10,loans_12m,
extended_2018_monthly,2020-10,fr007_p90,
extended_2018_monthly,2020-10,fr007_vol,
extended_2018_monthly,2020-11,ey,
extended_2018_monthly,2020-11,eyg,
extended_2018_monthly,2020-11,term_spread,
extended_2018_monthly,2020-11,pmi_gap,
extended_2018_monthly,2020-11,delta_pmi,
extended_2018_monthly,2020-11,m1_m2_gap,
extended_2018_monthly,2020-11,afre_yoy,
extended_2018_monthly,2020-11,loans_12m,
extended_2018_monthly,2020-11,fr007_p90,
extended_2018_monthly,2020-11,fr007_vol,
extended_2018_monthly,2020-12,ey,
extended_2018_monthly,2020-12,eyg,
extended_2018_monthly,2020-12,term_spread,
extended_2018_monthly,2020-12,pmi_gap,
extended_2018_monthly,2020-12,delta_pmi,
extended_2018_monthly,2020-12,m1_m2_gap,
extended_2018_monthly,2020-12,afre_yoy,
extended_2018_monthly,2020-12,loans_12m,
extended_2018_monthly,2020-12,fr007_p90,
extended_2018_monthly,2020-12,fr007_vol,
extended_2018_monthly,2021-01,ey,
extended_2018_monthly,2021-01,eyg,
extended_2018_monthly,2021-01,term_spread,
extended_2018_monthly,2021-01,pmi_gap,
extended_2018_monthly,2021-01,delta_pmi,
extended_2018_monthly,2021-01,m1_m2_gap,
extended_2018_monthly,2021-01,afre_yoy,
extended_2018_monthly,2021-01,loans_12m,
extended_2018_monthly,2021-01,fr007_p90,
extended_2018_monthly,2021-01,fr007_vol,
extended_2018_monthly,2021-02,ey,
extended_2018_monthly,2021-02,eyg,
extended_2018_monthly,2021-02,term_spread,
extended_2018_monthly,2021-02,pmi_gap,
extended_2018_monthly,2021-02,delta_pmi,
extended_2018_monthly,2021-02,m1_m2_gap,
extended_2018_monthly,2021-02,afre_yoy,
extended_2018_monthly,2021-02,loans_12m,
extended_2018_monthly,2021-02,fr007_p90,
extended_2018_monthly,2021-02,fr007_vol,
extended_2018_monthly,2021-03,ey,
extended_2018_monthly,2021-03,eyg,
extended_2018_monthly,2021-03,term_spread,
extended_2018_monthly,2021-03,pmi_gap,
extended_2018_monthly,2021-03,delta_pmi,
extended_2018_monthly,2021-03,m1_m2_gap,
extended_2018_monthly,2021-03,afre_yoy,
extended_2018_monthly,2021-03,loans_12m,
extended_2018_monthly,2021-03,fr007_p90,
extended_2018_monthly,2021-03,fr007_vol,
extended_2018_monthly,2021-04,ey,
extended_2018_monthly,2021-04,eyg,
extended_2018_monthly,2021-04,term_spread,
extended_2018_monthly,2021-04,pmi_gap,
extended_2018_monthly,2021-04,delta_pmi,
extended_2018_monthly,2021-04,m1_m2_gap,
extended_2018_monthly,2021-04,afre_yoy,
extended_2018_monthly,2021-04,loans_12m,
extended_2018_monthly,2021-04,fr007_p90,
extended_2018_monthly,2021-04,fr007_vol,
extended_2018_monthly,2021-05,ey,
extended_2018_monthly,2021-05,eyg,
extended_2018_monthly,2021-05,term_spread,
extended_2018_monthly,2021-05,pmi_gap,
extended_2018_monthly,2021-05,delta_pmi,
extended_2018_monthly,2021-05,m1_m2_gap,
extended_2018_monthly,2021-05,afre_yoy,
extended_2018_monthly,2021-05,loans_12m,
extended_2018_monthly,2021-05,fr007_p90,
extended_2018_monthly,2021-05,fr007_vol,
extended_2018_monthly,2021-06,ey,
extended_2018_monthly,2021-06,eyg,
extended_2018_monthly,2021-06,term_spread,
extended_2018_monthly,2021-06,pmi_gap,
extended_2018_monthly,2021-06,delta_pmi,
extended_2018_monthly,2021-06,m1_m2_gap,
extended_2018_monthly,2021-06,afre_yoy,
extended_2018_monthly,2021-06,loans_12m,
extended_2018_monthly,2021-06,fr007_p90,
extended_2018_monthly,2021-06,fr007_vol,
extended_2018_monthly,2021-07,ey,
extended_2018_monthly,2021-07,eyg,
extended_2018_monthly,2021-07,term_spread,
extended_2018_monthly,2021-07,pmi_gap,
extended_2018_monthly,2021-07,delta_pmi,
extended_2018_monthly,2021-07,m1_m2_gap,
extended_2018_monthly,2021-07,afre_yoy,
extended_2018_monthly,2021-07,loans_12m,
extended_2018_monthly,2021-07,fr007_p90,
extended_2018_monthly,2021-07,fr007_vol,
extended_2018_monthly,2021-08,ey,
extended_2018_monthly,2021-08,eyg,
extended_2018_monthly,2021-08,term_spread,
extended_2018_monthly,2021-08,pmi_gap,
extended_2018_monthly,2021-08,delta_pmi,
extended_2018_monthly,2021-08,m1_m2_gap,
extended_2018_monthly,2021-08,afre_yoy,
extended_2018_monthly,2021-08,loans_12m,
extended_2018_monthly,2021-08,fr007_p90,
extended_2018_monthly,2021-08,fr007_vol,
extended_2018_monthly,2021-09,ey,
extended_2018_monthly,2021-09,eyg,
extended_2018_monthly,2021-09,term_spread,
extended_2018_monthly,2021-09,pmi_gap,
extended_2018_monthly,2021-09,delta_pmi,
extended_2018_monthly,2021-09,m1_m2_gap,
extended_2018_monthly,2021-09,afre_yoy,
extended_2018_monthly,2021-09,loans_12m,
extended_2018_monthly,2021-09,fr007_p90,
extended_2018_monthly,2021-09,fr007_vol,
extended_2018_monthly,2021-10,ey,
extended_2018_monthly,2021-10,eyg,
extended_2018_monthly,2021-10,term_spread,
extended_2018_monthly,2021-10,pmi_gap,
extended_2018_monthly,2021-10,delta_pmi,
extended_2018_monthly,2021-10,m1_m2_gap,
extended_2018_monthly,2021-10,afre_yoy,
extended_2018_monthly,2021-10,loans_12m,
extended_2018_monthly,2021-10,fr007_p90,
extended_2018_monthly,2021-10,fr007_vol,
extended_2018_monthly,2021-11,ey,
extended_2018_monthly,2021-11,eyg,
extended_2018_monthly,2021-11,term_spread,
extended_2018_monthly,2021-11,pmi_gap,
extended_2018_monthly,2021-11,delta_pmi,
extended_2018_monthly,2021-11,m1_m2_gap,
extended_2018_monthly,2021-11,afre_yoy,
extended_2018_monthly,2021-11,loans_12m,
extended_2018_monthly,2021-11,fr007_p90,
extended_2018_monthly,2021-11,fr007_vol,
extended_2018_monthly,2021-12,ey,
extended_2018_monthly,2021-12,eyg,
extended_2018_monthly,2021-12,term_spread,
extended_2018_monthly,2021-12,pmi_gap,
extended_2018_monthly,2021-12,delta_pmi,
extended_2018_monthly,2021-12,m1_m2_gap,
extended_2018_monthly,2021-12,afre_yoy,
extended_2018_monthly,2021-12,loans_12m,
extended_2018_monthly,2021-12,fr007_p90,
extended_2018_monthly,2021-12,fr007_vol,
extended_2018_monthly,2022-01,ey,
extended_2018_monthly,2022-01,eyg,
extended_2018_monthly,2022-01,term_spread,
extended_2018_monthly,2022-01,pmi_gap,
extended_2018_monthly,2022-01,delta_pmi,
extended_2018_monthly,2022-01,m1_m2_gap,
extended_2018_monthly,2022-01,afre_yoy,
extended_2018_monthly,2022-01,loans_12m,
extended_2018_monthly,2022-01,fr007_p90,
extended_2018_monthly,2022-01,fr007_vol,
extended_2018_monthly,2022-02,ey,
extended_2018_monthly,2022-02,eyg,
extended_2018_monthly,2022-02,term_spread,
extended_2018_monthly,2022-02,pmi_gap,
extended_2018_monthly,2022-02,delta_pmi,
extended_2018_monthly,2022-02,m1_m2_gap,
extended_2018_monthly,2022-02,afre_yoy,
extended_2018_monthly,2022-02,loans_12m,
extended_2018_monthly,2022-02,fr007_p90,
extended_2018_monthly,2022-02,fr007_vol,
extended_2018_monthly,2022-03,ey,
extended_2018_monthly,2022-03,eyg,
extended_2018_monthly,2022-03,term_spread,
extended_2018_monthly,2022-03,pmi_gap,
extended_2018_monthly,2022-03,delta_pmi,
extended_2018_monthly,2022-03,m1_m2_gap,
extended_2018_monthly,2022-03,afre_yoy,
extended_2018_monthly,2022-03,loans_12m,
extended_2018_monthly,2022-03,fr007_p90,
extended_2018_monthly,2022-03,fr007_vol,
extended_2018_monthly,2022-04,ey,
extended_2018_monthly,2022-04,eyg,
extended_2018_monthly,2022-04,term_spread,
extended_2018_monthly,2022-04,pmi_gap,
extended_2018_monthly,2022-04,delta_pmi,
extended_2018_monthly,2022-04,m1_m2_gap,
extended_2018_monthly,2022-04,afre_yoy,
extended_2018_monthly,2022-04,loans_12m,
extended_2018_monthly,2022-04,fr007_p90,
extended_2018_monthly,2022-04,fr007_vol,
extended_2018_monthly,2022-05,ey,
extended_2018_monthly,2022-05,eyg,
extended_2018_monthly,2022-05,term_spread,
extended_2018_monthly,2022-05,pmi_gap,
extended_2018_monthly,2022-05,delta_pmi,
extended_2018_monthly,2022-05,m1_m2_gap,
extended_2018_monthly,2022-05,afre_yoy,
extended_2018_monthly,2022-05,loans_12m,
extended_2018_monthly,2022-05,fr007_p90,
extended_2018_monthly,2022-05,fr007_vol,
extended_2018_monthly,2022-06,ey,
extended_2018_monthly,2022-06,eyg,
extended_2018_monthly,2022-06,term_spread,
extended_2018_monthly,2022-06,pmi_gap,
extended_2018_monthly,2022-06,delta_pmi,
extended_2018_monthly,2022-06,m1_m2_gap,
extended_2018_monthly,2022-06,afre_yoy,
extended_2018_monthly,2022-06,loans_12m,
extended_2018_monthly,2022-06,fr007_p90,
extended_2018_monthly,2022-06,fr007_vol,
extended_2018_monthly,2022-07,ey,
extended_2018_monthly,2022-07,eyg,
extended_2018_monthly,2022-07,term_spread,
extended_2018_monthly,2022-07,pmi_gap,
extended_2018_monthly,2022-07,delta_pmi,
extended_2018_monthly,2022-07,m1_m2_gap,
extended_2018_monthly,2022-07,afre_yoy,
extended_2018_monthly,2022-07,loans_12m,
extended_2018_monthly,2022-07,fr007_p90,
extended_2018_monthly,2022-07,fr007_vol,
extended_2018_monthly,2022-08,ey,
extended_2018_monthly,2022-08,eyg,
extended_2018_monthly,2022-08,term_spread,
extended_2018_monthly,2022-08,pmi_gap,
extended_2018_monthly,2022-08,delta_pmi,
extended_2018_monthly,2022-08,m1_m2_gap,
extended_2018_monthly,2022-08,afre_yoy,
extended_2018_monthly,2022-08,loans_12m,
extended_2018_monthly,2022-08,fr007_p90,
extended_2018_monthly,2022-08,fr007_vol,
extended_2018_monthly,2022-09,ey,
extended_2018_monthly,2022-09,eyg,
extended_2018_monthly,2022-09,term_spread,
extended_2018_monthly,2022-09,pmi_gap,
extended_2018_monthly,2022-09,delta_pmi,
extended_2018_monthly,2022-09,m1_m2_gap,
extended_2018_monthly,2022-09,afre_yoy,
extended_2018_monthly,2022-09,loans_12m,
extended_2018_monthly,2022-09,fr007_p90,
extended_2018_monthly,2022-09,fr007_vol,
extended_2018_monthly,2022-10,ey,
extended_2018_monthly,2022-10,eyg,
extended_2018_monthly,2022-10,term_spread,
extended_2018_monthly,2022-10,pmi_gap,
extended_2018_monthly,2022-10,delta_pmi,
extended_2018_monthly,2022-10,m1_m2_gap,
extended_2018_monthly,2022-10,afre_yoy,
extended_2018_monthly,2022-10,loans_12m,
extended_2018_monthly,2022-10,fr007_p90,
extended_2018_monthly,2022-10,fr007_vol,
extended_2018_monthly,2022-11,ey,
extended_2018_monthly,2022-11,eyg,
extended_2018_monthly,2022-11,term_spread,
extended_2018_monthly,2022-11,pmi_gap,
extended_2018_monthly,2022-11,delta_pmi,
extended_2018_monthly,2022-11,m1_m2_gap,
extended_2018_monthly,2022-11,afre_yoy,
extended_2018_monthly,2022-11,loans_12m,
extended_2018_monthly,2022-11,fr007_p90,
extended_2018_monthly,2022-11,fr007_vol,
extended_2018_monthly,2022-12,ey,
extended_2018_monthly,2022-12,eyg,
extended_2018_monthly,2022-12,term_spread,
extended_2018_monthly,2022-12,pmi_gap,
extended_2018_monthly,2022-12,delta_pmi,
extended_2018_monthly,2022-12,m1_m2_gap,
extended_2018_monthly,2022-12,afre_yoy,
extended_2018_monthly,2022-12,loans_12m,
extended_2018_monthly,2022-12,fr007_p90,
extended_2018_monthly,2022-12,fr007_vol,
extended_2018_monthly,2023-01,ey,
extended_2018_monthly,2023-01,eyg,
extended_2018_monthly,2023-01,term_spread,
extended_2018_monthly,2023-01,pmi_gap,
extended_2018_monthly,2023-01,delta_pmi,
extended_2018_monthly,2023-01,m1_m2_gap,
extended_2018_monthly,2023-01,afre_yoy,
extended_2018_monthly,2023-01,loans_12m,
extended_2018_monthly,2023-01,fr007_p90,
extended_2018_monthly,2023-01,fr007_vol,
extended_2018_monthly,2023-02,ey,
extended_2018_monthly,2023-02,eyg,
extended_2018_monthly,2023-02,term_spread,
extended_2018_monthly,2023-02,pmi_gap,
extended_2018_monthly,2023-02,delta_pmi,
extended_2018_monthly,2023-02,m1_m2_gap,
extended_2018_monthly,2023-02,afre_yoy,
extended_2018_monthly,2023-02,loans_12m,
extended_2018_monthly,2023-02,fr007_p90,
extended_2018_monthly,2023-02,fr007_vol,
extended_2018_monthly,2023-03,ey,
extended_2018_monthly,2023-03,eyg,
extended_2018_monthly,2023-03,term_spread,
extended_2018_monthly,2023-03,pmi_gap,
extended_2018_monthly,2023-03,delta_pmi,
extended_2018_monthly,2023-03,m1_m2_gap,
extended_2018_monthly,2023-03,afre_yoy,
extended_2018_monthly,2023-03,loans_12m,
extended_2018_monthly,2023-03,fr007_p90,
extended_2018_monthly,2023-03,fr007_vol,
extended_2018_monthly,2023-04,ey,
extended_2018_monthly,2023-04,eyg,
extended_2018_monthly,2023-04,term_spread,
extended_2018_monthly,2023-04,pmi_gap,
extended_2018_monthly,2023-04,delta_pmi,
extended_2018_monthly,2023-04,m1_m2_gap,
extended_2018_monthly,2023-04,afre_yoy,
extended_2018_monthly,2023-04,loans_12m,
extended_2018_monthly,2023-04,fr007_p90,
extended_2018_monthly,2023-04,fr007_vol,
extended_2018_monthly,2023-05,ey,
extended_2018_monthly,2023-05,eyg,
extended_2018_monthly,2023-05,term_spread,
extended_2018_monthly,2023-05,pmi_gap,
extended_2018_monthly,2023-05,delta_pmi,
extended_2018_monthly,2023-05,m1_m2_gap,
extended_2018_monthly,2023-05,afre_yoy,
extended_2018_monthly,2023-05,loans_12m,
extended_2018_monthly,2023-05,fr007_p90,
extended_2018_monthly,2023-05,fr007_vol,
extended_2018_monthly,2023-06,ey,
extended_2018_monthly,2023-06,eyg,
extended_2018_monthly,2023-06,term_spread,
extended_2018_monthly,2023-06,pmi_gap,
extended_2018_monthly,2023-06,delta_pmi,
extended_2018_monthly,2023-06,m1_m2_gap,
extended_2018_monthly,2023-06,afre_yoy,
extended_2018_monthly,2023-06,loans_12m,
extended_2018_monthly,2023-06,fr007_p90,
extended_2018_monthly,2023-06,fr007_vol,
extended_2018_monthly,2023-07,ey,
extended_2018_monthly,2023-07,eyg,
extended_2018_monthly,2023-07,term_spread,
extended_2018_monthly,2023-07,pmi_gap,
extended_2018_monthly,2023-07,delta_pmi,
extended_2018_monthly,2023-07,m1_m2_gap,
extended_2018_monthly,2023-07,afre_yoy,
extended_2018_monthly,2023-07,loans_12m,
extended_2018_monthly,2023-07,fr007_p90,
extended_2018_monthly,2023-07,fr007_vol,
extended_2018_monthly,2023-08,ey,
extended_2018_monthly,2023-08,eyg,
extended_2018_monthly,2023-08,term_spread,
extended_2018_monthly,2023-08,pmi_gap,
extended_2018_monthly,2023-08,delta_pmi,
extended_2018_monthly,2023-08,m1_m2_gap,
extended_2018_monthly,2023-08,afre_yoy,
extended_2018_monthly,2023-08,loans_12m,
extended_2018_monthly,2023-08,fr007_p90,
extended_2018_monthly,2023-08,fr007_vol,
extended_2018_monthly,2023-09,ey,
extended_2018_monthly,2023-09,eyg,
extended_2018_monthly,2023-09,term_spread,
extended_2018_monthly,2023-09,pmi_gap,
extended_2018_monthly,2023-09,delta_pmi,
extended_2018_monthly,2023-09,m1_m2_gap,
extended_2018_monthly,2023-09,afre_yoy,
extended_2018_monthly,2023-09,loans_12m,
extended_2018_monthly,2023-09,fr007_p90,
extended_2018_monthly,2023-09,fr007_vol,
extended_2018_monthly,2023-10,ey,
extended_2018_monthly,2023-10,eyg,
extended_2018_monthly,2023-10,term_spread,
extended_2018_monthly,2023-10,pmi_gap,
extended_2018_monthly,2023-10,delta_pmi,
extended_2018_monthly,2023-10,m1_m2_gap,
extended_2018_monthly,2023-10,afre_yoy,
extended_2018_monthly,2023-10,loans_12m,
extended_2018_monthly,2023-10,fr007_p90,
extended_2018_monthly,2023-10,fr007_vol,
extended_2018_monthly,2023-11,ey,
extended_2018_monthly,2023-11,eyg,
extended_2018_monthly,2023-11,term_spread,
extended_2018_monthly,2023-11,pmi_gap,
extended_2018_monthly,2023-11,delta_pmi,
extended_2018_monthly,2023-11,m1_m2_gap,
extended_2018_monthly,2023-11,afre_yoy,
extended_2018_monthly,2023-11,loans_12m,
extended_2018_monthly,2023-11,fr007_p90,
extended_2018_monthly,2023-11,fr007_vol,
extended_2018_monthly,2023-12,ey,
extended_2018_monthly,2023-12,eyg,
extended_2018_monthly,2023-12,term_spread,
extended_2018_monthly,2023-12,pmi_gap,
extended_2018_monthly,2023-12,delta_pmi,
extended_2018_monthly,2023-12,m1_m2_gap,
extended_2018_monthly,2023-12,afre_yoy,
extended_2018_monthly,2023-12,loans_12m,
extended_2018_monthly,2023-12,fr007_p90,
extended_2018_monthly,2023-12,fr007_vol,
extended_2018_monthly,2024-01,ey,
extended_2018_monthly,2024-01,eyg,
extended_2018_monthly,2024-01,term_spread,
extended_2018_monthly,2024-01,pmi_gap,
extended_2018_monthly,2024-01,delta_pmi,
extended_2018_monthly,2024-01,m1_m2_gap,
extended_2018_monthly,2024-01,afre_yoy,
extended_2018_monthly,2024-01,loans_12m,
extended_2018_monthly,2024-01,fr007_p90,
extended_2018_monthly,2024-01,fr007_vol,
extended_2018_monthly,2024-02,ey,
extended_2018_monthly,2024-02,eyg,
extended_2018_monthly,2024-02,term_spread,
extended_2018_monthly,2024-02,pmi_gap,
extended_2018_monthly,2024-02,delta_pmi,
extended_2018_monthly,2024-02,m1_m2_gap,
extended_2018_monthly,2024-02,afre_yoy,
extended_2018_monthly,2024-02,loans_12m,
extended_2018_monthly,2024-02,fr007_p90,
extended_2018_monthly,2024-02,fr007_vol,
extended_2018_monthly,2024-03,ey,
extended_2018_monthly,2024-03,eyg,
extended_2018_monthly,2024-03,term_spread,
extended_2018_monthly,2024-03,pmi_gap,
extended_2018_monthly,2024-03,delta_pmi,
extended_2018_monthly,2024-03,m1_m2_gap,
extended_2018_monthly,2024-03,afre_yoy,
extended_2018_monthly,2024-03,loans_12m,
extended_2018_monthly,2024-03,fr007_p90,
extended_2018_monthly,2024-03,fr007_vol,
extended_2018_monthly,2024-04,ey,
extended_2018_monthly,2024-04,eyg,
extended_2018_monthly,2024-04,term_spread,
extended_2018_monthly,2024-04,pmi_gap,
extended_2018_monthly,2024-04,delta_pmi,
extended_2018_monthly,2024-04,m1_m2_gap,
extended_2018_monthly,2024-04,afre_yoy,
extended_2018_monthly,2024-04,loans_12m,
extended_2018_monthly,2024-04,fr007_p90,
extended_2018_monthly,2024-04,fr007_vol,
extended_2018_monthly,2024-05,ey,
extended_2018_monthly,2024-05,eyg,
extended_2018_monthly,2024-05,term_spread,
extended_2018_monthly,2024-05,pmi_gap,
extended_2018_monthly,2024-05,delta_pmi,
extended_2018_monthly,2024-05,m1_m2_gap,
extended_2018_monthly,2024-05,afre_yoy,
extended_2018_monthly,2024-05,loans_12m,
extended_2018_monthly,2024-05,fr007_p90,
extended_2018_monthly,2024-05,fr007_vol,
extended_2018_monthly,2024-06,ey,
extended_2018_monthly,2024-06,eyg,
extended_2018_monthly,2024-06,term_spread,
extended_2018_monthly,2024-06,pmi_gap,
extended_2018_monthly,2024-06,delta_pmi,
extended_2018_monthly,2024-06,m1_m2_gap,
extended_2018_monthly,2024-06,afre_yoy,
extended_2018_monthly,2024-06,loans_12m,
extended_2018_monthly,2024-06,fr007_p90,
extended_2018_monthly,2024-06,fr007_vol,
extended_2018_monthly,2024-07,ey,
extended_2018_monthly,2024-07,eyg,
extended_2018_monthly,2024-07,term_spread,
extended_2018_monthly,2024-07,pmi_gap,
extended_2018_monthly,2024-07,delta_pmi,
extended_2018_monthly,2024-07,m1_m2_gap,
extended_2018_monthly,2024-07,afre_yoy,
extended_2018_monthly,2024-07,loans_12m,
extended_2018_monthly,2024-07,fr007_p90,
extended_2018_monthly,2024-07,fr007_vol,
extended_2018_monthly,2024-08,ey,
extended_2018_monthly,2024-08,eyg,
extended_2018_monthly,2024-08,term_spread,
extended_2018_monthly,2024-08,pmi_gap,
extended_2018_monthly,2024-08,delta_pmi,
extended_2018_monthly,2024-08,m1_m2_gap,
extended_2018_monthly,2024-08,afre_yoy,
extended_2018_monthly,2024-08,loans_12m,
extended_2018_monthly,2024-08,fr007_p90,
extended_2018_monthly,2024-08,fr007_vol,
extended_2018_monthly,2024-09,ey,
extended_2018_monthly,2024-09,eyg,
extended_2018_monthly,2024-09,term_spread,
extended_2018_monthly,2024-09,pmi_gap,
extended_2018_monthly,2024-09,delta_pmi,
extended_2018_monthly,2024-09,m1_m2_gap,
extended_2018_monthly,2024-09,afre_yoy,
extended_2018_monthly,2024-09,loans_12m,
extended_2018_monthly,2024-09,fr007_p90,
extended_2018_monthly,2024-09,fr007_vol,
extended_2018_monthly,2024-10,ey,
extended_2018_monthly,2024-10,eyg,
extended_2018_monthly,2024-10,term_spread,
extended_2018_monthly,2024-10,pmi_gap,
extended_2018_monthly,2024-10,delta_pmi,
extended_2018_monthly,2024-10,m1_m2_gap,
extended_2018_monthly,2024-10,afre_yoy,
extended_2018_monthly,2024-10,loans_12m,
extended_2018_monthly,2024-10,fr007_p90,
extended_2018_monthly,2024-10,fr007_vol,
extended_2018_monthly,2024-11,ey,
extended_2018_monthly,2024-11,eyg,
extended_2018_monthly,2024-11,term_spread,
extended_2018_monthly,2024-11,pmi_gap,
extended_2018_monthly,2024-11,delta_pmi,
extended_2018_monthly,2024-11,m1_m2_gap,
extended_2018_monthly,2024-11,afre_yoy,
extended_2018_monthly,2024-11,loans_12m,
extended_2018_monthly,2024-11,fr007_p90,
extended_2018_monthly,2024-11,fr007_vol,
extended_2018_monthly,2024-12,ey,
extended_2018_monthly,2024-12,eyg,
extended_2018_monthly,2024-12,term_spread,
extended_2018_monthly,2024-12,pmi_gap,
extended_2018_monthly,2024-12,delta_pmi,
extended_2018_monthly,2024-12,m1_m2_gap,
extended_2018_monthly,2024-12,afre_yoy,
extended_2018_monthly,2024-12,loans_12m,
extended_2018_monthly,2024-12,fr007_p90,
extended_2018_monthly,2024-12,fr007_vol,
extended_2018_monthly,2025-01,ey,
extended_2018_monthly,2025-01,eyg,
extended_2018_monthly,2025-01,term_spread,
extended_2018_monthly,2025-01,pmi_gap,
extended_2018_monthly,2025-01,delta_pmi,
extended_2018_monthly,2025-01,m1_m2_gap,
extended_2018_monthly,2025-01,afre_yoy,
extended_2018_monthly,2025-01,loans_12m,
extended_2018_monthly,2025-01,fr007_p90,
extended_2018_monthly,2025-01,fr007_vol,
extended_2018_monthly,2025-02,ey,
extended_2018_monthly,2025-02,eyg,
extended_2018_monthly,2025-02,term_spread,
extended_2018_monthly,2025-02,pmi_gap,
extended_2018_monthly,2025-02,delta_pmi,
extended_2018_monthly,2025-02,m1_m2_gap,
extended_2018_monthly,2025-02,afre_yoy,
extended_2018_monthly,2025-02,loans_12m,
extended_2018_monthly,2025-02,fr007_p90,
extended_2018_monthly,2025-02,fr007_vol,
extended_2018_monthly,2025-03,ey,
extended_2018_monthly,2025-03,eyg,
extended_2018_monthly,2025-03,term_spread,
extended_2018_monthly,2025-03,pmi_gap,
extended_2018_monthly,2025-03,delta_pmi,
extended_2018_monthly,2025-03,m1_m2_gap,
extended_2018_monthly,2025-03,afre_yoy,
extended_2018_monthly,2025-03,loans_12m,
extended_2018_monthly,2025-03,fr007_p90,
extended_2018_monthly,2025-03,fr007_vol,
extended_2018_monthly,2025-04,ey,
extended_2018_monthly,2025-04,eyg,
extended_2018_monthly,2025-04,term_spread,
extended_2018_monthly,2025-04,pmi_gap,
extended_2018_monthly,2025-04,delta_pmi,
extended_2018_monthly,2025-04,m1_m2_gap,
extended_2018_monthly,2025-04,afre_yoy,
extended_2018_monthly,2025-04,loans_12m,
extended_2018_monthly,2025-04,fr007_p90,
extended_2018_monthly,2025-04,fr007_vol,
extended_2018_monthly,2025-05,ey,
extended_2018_monthly,2025-05,eyg,
extended_2018_monthly,2025-05,term_spread,
