decision_month,feature,value,na_reason,reference_period_used,available_date_used,feature_regime,note
2010-08,fr007_p90,2.1810,,2010-08,2010-08-31,,月内 P90
2010-08,fr007_vol,0.2877,,2010-08,2010-08-31,,月内样本标准差
2010-09,fr007_p90,2.8422,,2010-09,2010-09-30,,月内 P90
2010-09,fr007_vol,0.2553,,2010-09,2010-09-30,,月内样本标准差
2010-10,fr007_p90,2.0368,,2010-10,2010-10-29,,月内 P90
2010-10,fr007_vol,0.1830,,2010-10,2010-10-29,,月内样本标准差
2010-11,fr007_p90,2.6573,,2010-11,2010-11-30,,月内 P90
2010-11,fr007_vol,0.4390,,2010-11,2010-11-30,,月内样本标准差
2010-12,fr007_p90,6.0140,,2010-12,2010-12-31,,月内 P90
2010-12,fr007_vol,1.3688,,2010-12,2010-12-31,,月内样本标准差
2011-01,fr007_p90,8.1800,,2011-01,2011-01-31,,月内 P90
2011-01,fr007_vol,2.4551,,2011-01,2011-01-31,,月内样本标准差
2011-02,fr007_p90,6.1625,,2011-02,2011-02-28,,月内 P90
2011-02,fr007_vol,1.3121,,2011-02,2011-02-28,,月内样本标准差
2011-03,fr007_p90,2.9457,,2011-03,2011-03-31,,月内 P90
2011-03,fr007_vol,0.3656,,2011-03,2011-03-31,,月内样本标准差
2011-04,fr007_p90,3.8732,,2011-04,2011-04-29,,月内 P90
2011-04,fr007_vol,0.7249,,2011-04,2011-04-29,,月内样本标准差
2011-05,fr007_p90,4.7100,,2011-05,2011-05-31,,月内 P90
2011-05,fr007_vol,0.8641,,2011-05,2011-05-31,,月内样本标准差
2011-06,fr007_p90,8.6000,,2011-06,2011-06-30,,月内 P90
2011-06,fr007_vol,1.9447,,2011-06,2011-06-30,,月内样本标准差
2011-07,fr007_p90,6.2800,,2011-07,2011-07-29,,月内 P90
2011-07,fr007_vol,0.8549,,2011-07,2011-07-29,,月内样本标准差
2011-08,fr007_p90,5.0000,,2011-08,2011-08-31,,月内 P90
2011-08,fr007_vol,0.8092,,2011-08,2011-08-31,,月内样本标准差
2011-09,fr007_p90,4.8654,,2011-09,2011-09-30,,月内 P90
2011-09,fr007_vol,0.5954,,2011-09,2011-09-30,,月内样本标准差
2011-10,fr007_p90,4.8800,,2011-10,2011-10-31,,月内 P90
2011-10,fr007_vol,0.6620,,2011-10,2011-10-31,,月内样本标准差
2011-11,fr007_p90,4.3190,,2011-11,2011-11-30,,月内 P90
2011-11,fr007_vol,0.3541,,2011-11,2011-11-30,,月内样本标准差
2011-12,fr007_p90,4.7120,,2011-12,2011-12-30,,月内 P90
2011-12,fr007_vol,0.6902,,2011-12,2011-12-30,,月内样本标准差
2012-01,fr007_p90,6.4420,,2012-01,2012-01-31,,月内 P90
2012-01,fr007_vol,1.1951,,2012-01,2012-01-31,,月内样本标准差
2012-02,fr007_p90,5.2100,,2012-02,2012-02-29,,月内 P90
2012-02,fr007_vol,0.7033,,2012-02,2012-02-29,,月内样本标准差
2012-03,fr007_p90,3.4845,,2012-03,2012-03-30,,月内 P90
2012-03,fr007_vol,0.2334,,2012-03,2012-03-30,,月内样本标准差
2012-04,fr007_p90,3.9850,,2012-04,2012-04-27,,月内 P90
2012-04,fr007_vol,0.1599,,2012-04,2012-04-27,,月内样本标准差
2012-05,fr007_p90,3.8166,,2012-05,2012-05-31,,月内 P90
2012-05,fr007_vol,0.5613,,2012-05,2012-05-31,,月内样本标准差
2012-06,fr007_p90,4.2448,,2012-06,2012-06-29,,月内 P90
2012-06,fr007_vol,0.7584,,2012-06,2012-06-29,,月内样本标准差
2012-07,fr007_p90,4.0240,,2012-07,2012-07-31,,月内 P90
2012-07,fr007_vol,0.3127,,2012-07,2012-07-31,,月内样本标准差
2012-08,fr007_p90,3.7886,,2012-08,2012-08-31,,月内 P90
2012-08,fr007_vol,0.1985,,2012-08,2012-08-31,,月内样本标准差
2012-09,fr007_p90,4.4530,,2012-09,2012-09-28,,月内 P90
2012-09,fr007_vol,0.5493,,2012-09,2012-09-28,,月内样本标准差
2012-10,fr007_p90,3.7890,,2012-10,2012-10-31,,月内 P90
2012-10,fr007_vol,0.4332,,2012-10,2012-10-31,,月内样本标准差
2012-11,fr007_p90,3.3912,,2012-11,2012-11-30,,月内 P90
2012-11,fr007_vol,0.1886,,2012-11,2012-11-30,,月内样本标准差
2012-12,fr007_p90,4.0000,,2012-12,2012-12-31,,月内 P90
2012-12,fr007_vol,0.4990,,2012-12,2012-12-31,,月内样本标准差
2013-01,fr007_p90,3.5100,,2013-01,2013-01-31,,月内 P90
2013-01,fr007_vol,0.3422,,2013-01,2013-01-31,,月内样本标准差
2013-02,fr007_p90,4.1482,,2013-02,2013-02-28,,月内 P90
2013-02,fr007_vol,0.4740,,2013-02,2013-02-28,,月内样本标准差
2013-03,fr007_p90,3.3900,,2013-03,2013-03-29,,月内 P90
2013-03,fr007_vol,0.4795,,2013-03,2013-03-29,,月内样本标准差
2013-04,fr007_p90,3.9020,,2013-04,2013-04-26,,月内 P90
2013-04,fr007_vol,0.5657,,2013-04,2013-04-26,,月内样本标准差
2013-05,fr007_p90,4.2440,,2013-05,2013-05-31,,月内 P90
2013-05,fr007_vol,0.6008,,2013-05,2013-05-31,,月内样本标准差
2013-06,fr007_p90,8.1560,,2013-06,2013-06-28,,月内 P90
2013-06,fr007_vol,1.4894,,2013-06,2013-06-28,,月内样本标准差
2013-07,fr007_p90,5.0760,,2013-07,2013-07-31,,月内 P90
2013-07,fr007_vol,0.5745,,2013-07,2013-07-31,,月内样本标准差
2013-08,fr007_p90,4.3950,,2013-08,2013-08-30,,月内 P90
2013-08,fr007_vol,0.2724,,2013-08,2013-08-30,,月内样本标准差
2013-09,fr007_p90,4.2000,,2013-09,2013-09-30,,月内 P90
2013-09,fr007_vol,0.2777,,2013-09,2013-09-30,,月内样本标准差
2013-10,fr007_p90,5.0100,,2013-10,2013-10-31,,月内 P90
2013-10,fr007_vol,0.6467,,2013-10,2013-10-31,,月内样本标准差
2013-11,fr007_p90,4.9600,,2013-11,2013-11-29,,月内 P90
2013-11,fr007_vol,0.5129,,2013-11,2013-11-29,,月内样本标准差
2013-12,fr007_p90,6.5030,,2013-12,2013-12-31,,月内 P90
2013-12,fr007_vol,1.1471,,2013-12,2013-12-31,,月内样本标准差
2014-01,fr007_p90,5.2970,,2014-01,2014-01-30,,月内 P90
2014-01,fr007_vol,0.5989,,2014-01,2014-01-30,,月内样本标准差
2014-02,fr007_p90,5.2700,,2014-02,2014-02-28,,月内 P90
2014-02,fr007_vol,0.8443,,2014-02,2014-02-28,,月内样本标准差
2014-03,fr007_p90,4.1700,,2014-03,2014-03-31,,月内 P90
2014-03,fr007_vol,0.7482,,2014-03,2014-03-31,,月内样本标准差
2014-04,fr007_p90,4.1760,,2014-04,2014-04-30,,月内 P90
2014-04,fr007_vol,0.5385,,2014-04,2014-04-30,,月内样本标准差
2014-05,fr007_p90,3.4200,,2014-05,2014-05-30,,月内 P90
2014-05,fr007_vol,0.1453,,2014-05,2014-05-30,,月内样本标准差
2014-06,fr007_p90,3.6200,,2014-06,2014-06-30,,月内 P90
2014-06,fr007_vol,0.2468,,2014-06,2014-06-30,,月内样本标准差
2014-07,fr007_p90,4.0980,,2014-07,2014-07-31,,月内 P90
2014-07,fr007_vol,0.2541,,2014-07,2014-07-31,,月内样本标准差
2014-08,fr007_p90,3.7900,,2014-08,2014-08-29,,月内 P90
2014-08,fr007_vol,0.1793,,2014-08,2014-08-29,,月内样本标准差
2014-09,fr007_p90,3.4480,,2014-09,2014-09-30,,月内 P90
2014-09,fr007_vol,0.1650,,2014-09,2014-09-30,,月内样本标准差
2014-10,fr007_p90,3.2500,,2014-10,2014-10-31,,月内 P90
2014-10,fr007_vol,0.0985,,2014-10,2014-10-31,,月内样本标准差
2014-11,fr007_p90,3.5000,,2014-11,2014-11-28,,月内 P90
2014-11,fr007_vol,0.1305,,2014-11,2014-11-28,,月内样本标准差
2014-12,fr007_p90,5.4000,,2014-12,2014-12-31,,月内 P90
2014-12,fr007_vol,0.8197,,2014-12,2014-12-31,,月内样本标准差
2015-01,fr007_p90,4.1500,,2015-01,2015-01-30,,月内 P90
2015-01,fr007_vol,0.2693,,2015-01,2015-01-30,,月内样本标准差
2015-02,fr007_p90,4.8150,,2015-02,2015-02-27,,月内 P90
2015-02,fr007_vol,0.1735,,2015-02,2015-02-27,,月内样本标准差
2015-03,fr007_p90,4.8093,,2015-03,2015-03-31,,月内 P90
2015-03,fr007_vol,0.3812,,2015-03,2015-03-31,,月内样本标准差
2015-04,fr007_p90,3.4200,,2015-04,2015-04-30,,月内 P90
2015-04,fr007_vol,0.3878,,2015-04,2015-04-30,,月内样本标准差
2015-05,fr007_p90,2.4370,,2015-05,2015-05-29,,月内 P90
2015-05,fr007_vol,0.2069,,2015-05,2015-05-29,,月内样本标准差
2015-06,fr007_p90,2.8700,,2015-06,2015-06-30,,月内 P90
2015-06,fr007_vol,0.3408,,2015-06,2015-06-30,,月内样本标准差
2015-07,fr007_p90,2.7740,,2015-07,2015-07-31,,月内 P90
2015-07,fr007_vol,0.1330,,2015-07,2015-07-31,,月内样本标准差
2015-08,fr007_p90,2.5600,,2015-08,2015-08-31,,月内 P90
2015-08,fr007_vol,0.0743,,2015-08,2015-08-31,,月内样本标准差
2015-09,fr007_p90,2.4500,,2015-09,2015-09-30,,月内 P90
2015-09,fr007_vol,0.0441,,2015-09,2015-09-30,,月内样本标准差
2015-10,fr007_p90,2.4130,,2015-10,2015-10-30,,月内 P90
2015-10,fr007_vol,0.0400,,2015-10,2015-10-30,,月内样本标准差
2015-11,fr007_p90,2.3500,,2015-11,2015-11-30,,月内 P90
2015-11,fr007_vol,0.0246,,2015-11,2015-11-30,,月内样本标准差
2015-12,fr007_p90,2.4820,,2015-12,2015-12-31,,月内 P90
2015-12,fr007_vol,0.0472,,2015-12,2015-12-31,,月内样本标准差
2016-01,fr007_p90,2.4820,,2016-01,2016-01-29,,月内 P90
2016-01,fr007_vol,0.0516,,2016-01,2016-01-29,,月内样本标准差
2016-02,fr007_p90,2.4200,,2016-02,2016-02-29,,月内 P90
2016-02,fr007_vol,0.0549,,2016-02,2016-02-29,,月内样本标准差
2016-03,fr007_p90,2.4000,,2016-03,2016-03-31,,月内 P90
2016-03,fr007_vol,0.0485,,2016-03,2016-03-31,,月内样本标准差
2016-04,fr007_p90,2.5550,,2016-04,2016-04-29,,月内 P90
2016-04,fr007_vol,0.0956,,2016-04,2016-04-29,,月内样本标准差
2016-05,fr007_p90,2.5000,,2016-05,2016-05-31,,月内 P90
2016-05,fr007_vol,0.0527,,2016-05,2016-05-31,,月内样本标准差
2016-06,fr007_p90,2.4500,,2016-06,2016-06-30,,月内 P90
2016-06,fr007_vol,0.0934,,2016-06,2016-06-30,,月内样本标准差
2016-07,fr007_p90,2.6000,,2016-07,2016-07-29,,月内 P90
2016-07,fr007_vol,0.0829,,2016-07,2016-07-29,,月内样本标准差
2016-08,fr007_p90,2.6000,,2016-08,2016-08-31,,月内 P90
2016-08,fr007_vol,0.0839,,2016-08,2016-08-31,,月内样本标准差
2016-09,fr007_p90,2.7000,,2016-09,2016-09-30,,月内 P90
2016-09,fr007_vol,0.1539,,2016-09,2016-09-30,,月内样本标准差
2016-10,fr007_p90,3.0000,,2016-10,2016-10-31,,月内 P90
2016-10,fr007_vol,0.2659,,2016-10,2016-10-31,,月内样本标准差
2016-11,fr007_p90,2.8950,,2016-11,2016-11-30,,月内 P90
2016-11,fr007_vol,0.2223,,2016-11,2016-11-30,,月内样本标准差
2016-12,fr007_p90,3.2360,,2016-12,2016-12-30,,月内 P90
2016-12,fr007_vol,0.2809,,2016-12,2016-12-30,,月内样本标准差
2017-01,fr007_p90,2.8800,,2017-01,2017-01-26,,月内 P90
2017-01,fr007_vol,0.2332,,2017-01,2017-01-26,,月内样本标准差
2017-02,fr007_p90,3.3400,,2017-02,2017-02-28,,月内 P90
2017-02,fr007_vol,0.3293,,2017-02,2017-02-28,,月内样本标准差
2017-03,fr007_p90,4.3700,,2017-03,2017-03-31,,月内 P90
2017-03,fr007_vol,0.7102,,2017-03,2017-03-31,,月内样本标准差
2017-04,fr007_p90,3.8400,,2017-04,2017-04-28,,月内 P90
2017-04,fr007_vol,0.4384,,2017-04,2017-04-28,,月内样本标准差
2017-05,fr007_p90,3.7000,,2017-05,2017-05-31,,月内 P90
2017-05,fr007_vol,0.4250,,2017-05,2017-05-31,,月内样本标准差
2017-06,fr007_p90,3.4940,,2017-06,2017-06-30,,月内 P90
2017-06,fr007_vol,0.2177,,2017-06,2017-06-30,,月内样本标准差
2017-07,fr007_p90,3.4400,,2017-07,2017-07-31,,月内 P90
2017-07,fr007_vol,0.2129,,2017-07,2017-07-31,,月内样本标准差
2017-08,fr007_p90,3.9600,,2017-08,2017-08-31,,月内 P90
2017-08,fr007_vol,0.3185,,2017-08,2017-08-31,,月内样本标准差
2017-09,fr007_p90,3.5000,,2017-09,2017-09-29,,月内 P90
2017-09,fr007_vol,0.1394,,2017-09,2017-09-29,,月内样本标准差
2017-10,fr007_p90,3.4400,,2017-10,2017-10-31,,月内 P90
2017-10,fr007_vol,0.2057,,2017-10,2017-10-31,,月内样本标准差
2017-11,fr007_p90,3.4400,,2017-11,2017-11-30,,月内 P90
2017-11,fr007_vol,0.1991,,2017-11,2017-11-30,,月内样本标准差
2017-12,fr007_p90,3.4400,,2017-12,2017-12-29,,月内 P90
2017-12,fr007_vol,0.7099,,2017-12,2017-12-29,,月内样本标准差
2018-01,fr007_p90,3.4450,,2018-01,2018-01-31,,月内 P90
2018-01,fr007_vol,0.2411,,2018-01,2018-01-31,,月内样本标准差
2018-02,fr007_p90,3.1960,,2018-02,2018-02-28,,月内 P90
2018-02,fr007_vol,0.2173,,2018-02,2018-02-28,,月内样本标准差
2018-03,fr007_p90,3.3000,,2018-03,2018-03-30,,月内 P90
2018-03,fr007_vol,0.1779,,2018-03,2018-03-30,,月内样本标准差
2018-04,fr007_p90,3.5400,,2018-04,2018-04-27,,月内 P90
2018-04,fr007_vol,0.3521,,2018-04,2018-04-27,,月内样本标准差
2018-05,fr007_p90,3.5260,,2018-05,2018-05-31,,月内 P90
2018-05,fr007_vol,0.3600,,2018-05,2018-05-31,,月内样本标准差
2018-06,fr007_p90,3.2200,,2018-06,2018-06-29,,月内 P90
2018-06,fr007_vol,0.2544,,2018-06,2018-06-29,,月内样本标准差
2018-07,fr007_p90,2.7950,,2018-07,2018-07-31,,月内 P90
2018-07,fr007_vol,0.0809,,2018-07,2018-07-31,,月内样本标准差
2018-08,fr007_p90,2.7000,,2018-08,2018-08-31,,月内 P90
2018-08,fr007_vol,0.1578,,2018-08,2018-08-31,,月内样本标准差
2018-09,fr007_p90,2.7000,,2018-09,2018-09-28,,月内 P90
2018-09,fr007_vol,0.0784,,2018-09,2018-09-28,,月内样本标准差
2018-10,fr007_p90,2.6500,,2018-10,2018-10-31,,月内 P90
2018-10,fr007_vol,0.0414,,2018-10,2018-10-31,,月内样本标准差
2018-11,fr007_p90,2.7450,,2018-11,2018-11-30,,月内 P90
2018-11,fr007_vol,0.0607,,2018-11,2018-11-30,,月内样本标准差
2018-12,fr007_p90,2.8740,,2018-12,2018-12-28,,月内 P90
2018-12,fr007_vol,0.5559,,2018-12,2018-12-28,,月内样本标准差
2019-01,fr007_p90,2.6780,,2019-01,2019-01-31,,月内 P90
2019-01,fr007_vol,0.1174,,2019-01,2019-01-31,,月内样本标准差
2019-02,fr007_p90,2.8500,,2019-02,2019-02-28,,月内 P90
2019-02,fr007_vol,0.2383,,2019-02,2019-02-28,,月内样本标准差
2019-03,fr007_p90,3.1300,,2019-03,2019-03-29,,月内 P90
2019-03,fr007_vol,0.3001,,2019-03,2019-03-29,,月内样本标准差
2019-04,fr007_p90,2.9950,,2019-04,2019-04-30,,月内 P90
2019-04,fr007_vol,0.2293,,2019-04,2019-04-30,,月内样本标准差
2019-05,fr007_p90,2.8100,,2019-05,2019-05-31,,月内 P90
2019-05,fr007_vol,0.1976,,2019-05,2019-05-31,,月内样本标准差
2019-06,fr007_p90,2.6060,,2019-06,2019-06-28,,月内 P90
2019-06,fr007_vol,0.1020,,2019-06,2019-06-28,,月内样本标准差
2019-07,fr007_p90,2.8900,,2019-07,2019-07-31,,月内 P90
2019-07,fr007_vol,0.2764,,2019-07,2019-07-31,,月内样本标准差
2019-08,fr007_p90,2.9000,,2019-08,2019-08-30,,月内 P90
2019-08,fr007_vol,0.1258,,2019-08,2019-08-30,,月内样本标准差
2019-09,fr007_p90,2.7600,,2019-09,2019-09-30,,月内 P90
2019-09,fr007_vol,0.1803,,2019-09,2019-09-30,,月内样本标准差
2019-10,fr007_p90,2.9500,,2019-10,2019-10-31,,月内 P90
2019-10,fr007_vol,0.1387,,2019-10,2019-10-31,,月内样本标准差
2019-11,fr007_p90,2.7900,,2019-11,2019-11-29,,月内 P90
2019-11,fr007_vol,0.1322,,2019-11,2019-11-29,,月内样本标准差
2019-12,fr007_p90,2.6960,,2019-12,2019-12-31,,月内 P90
2019-12,fr007_vol,0.1753,,2019-12,2019-12-31,,月内样本标准差
2020-01,fr007_p90,2.7620,,2020-01,2020-01-23,,月内 P90
2020-01,fr007_vol,0.1715,,2020-01,2020-01-23,,月内样本标准差
2020-02,fr007_p90,2.4100,,2020-02,2020-02-28,,月内 P90
2020-02,fr007_vol,0.0954,,2020-02,2020-02-28,,月内样本标准差
2020-03,fr007_p90,2.2400,,2020-03,2020-03-31,,月内 P90
2020-03,fr007_vol,0.2526,,2020-03,2020-03-31,,月内样本标准差
2020-04,fr007_p90,1.7000,,2020-04,2020-04-30,,月内 P90
2020-04,fr007_vol,0.1697,,2020-04,2020-04-30,,月内样本标准差
2020-05,fr007_p90,2.0420,,2020-05,2020-05-29,,月内 P90
2020-05,fr007_vol,0.2879,,2020-05,2020-05-29,,月内样本标准差
2020-06,fr007_p90,2.3000,,2020-06,2020-06-30,,月内 P90
2020-06,fr007_vol,0.3060,,2020-06,2020-06-30,,月内样本标准差
2020-07,fr007_p90,2.3500,,2020-07,2020-07-31,,月内 P90
2020-07,fr007_vol,0.1544,,2020-07,2020-07-31,,月内样本标准差
2020-08,fr007_p90,2.5000,,2020-08,2020-08-31,,月内 P90
2020-08,fr007_vol,0.1444,,2020-08,2020-08-31,,月内样本标准差
2020-09,fr007_p90,2.4980,,2020-09,2020-09-30,,月内 P90
2020-09,fr007_vol,0.1588,,2020-09,2020-09-30,,月内样本标准差
2020-10,fr007_p90,3.0600,,2020-10,2020-10-30,,月内 P90
2020-10,fr007_vol,0.3953,,2020-10,2020-10-30,,月内样本标准差
2020-11,fr007_p90,3.1000,,2020-11,2020-11-30,,月内 P90
2020-11,fr007_vol,0.3408,,2020-11,2020-11-30,,月内样本标准差
2020-12,fr007_p90,2.6000,,2020-12,2020-12-31,,月内 P90
2020-12,fr007_vol,0.2749,,2020-12,2020-12-31,,月内样本标准差
2021-01,fr007_p90,3.1090,,2021-01,2021-01-29,,月内 P90
2021-01,fr007_vol,0.4515,,2021-01,2021-01-29,,月内样本标准差
2021-02,fr007_p90,2.5040,,2021-02,2021-02-26,,月内 P90
2021-02,fr007_vol,0.2623,,2021-02,2021-02-26,,月内样本标准差
2021-03,fr007_p90,2.4000,,2021-03,2021-03-31,,月内 P90
2021-03,fr007_vol,0.1561,,2021-03,2021-03-31,,月内样本标准差
2021-04,fr007_p90,2.3000,,2021-04,2021-04-30,,月内 P90
2021-04,fr007_vol,0.1315,,2021-04,2021-04-30,,月内样本标准差
2021-05,fr007_p90,2.4000,,2021-05,2021-05-31,,月内 P90
2021-05,fr007_vol,0.1972,,2021-05,2021-05-31,,月内样本标准差
2021-06,fr007_p90,2.6600,,2021-06,2021-06-30,,月内 P90
2021-06,fr007_vol,0.2935,,2021-06,2021-06-30,,月内样本标准差
2021-07,fr007_p90,2.4900,,2021-07,2021-07-30,,月内 P90
2021-07,fr007_vol,0.1724,,2021-07,2021-07-30,,月内样本标准差
2021-08,fr007_p90,2.4500,,2021-08,2021-08-31,,月内 P90
2021-08,fr007_vol,0.1674,,2021-08,2021-08-31,,月内样本标准差
2021-09,fr007_p90,2.3680,,2021-09,2021-09-30,,月内 P90
2021-09,fr007_vol,0.2337,,2021-09,2021-09-30,,月内样本标准差
2021-10,fr007_p90,2.4700,,2021-10,2021-10-29,,月内 P90
2021-10,fr007_vol,0.1630,,2021-10,2021-10-29,,月内样本标准差
2021-11,fr007_p90,2.5000,,2021-11,2021-11-30,,月内 P90
2021-11,fr007_vol,0.1376,,2021-11,2021-11-30,,月内样本标准差
2021-12,fr007_p90,2.8000,,2021-12,2021-12-31,,月内 P90
2021-12,fr007_vol,0.2875,,2021-12,2021-12-31,,月内样本标准差
2022-01,fr007_p90,2.3340,,2022-01,2022-01-28,,月内 P90
2022-01,fr007_vol,0.1459,,2022-01,2022-01-28,,月内样本标准差
2022-02,fr007_p90,2.4500,,2022-02,2022-02-28,,月内 P90
2022-02,fr007_vol,0.1817,,2022-02,2022-02-28,,月内样本标准差
2022-03,fr007_p90,2.5850,,2022-03,2022-03-31,,月内 P90
2022-03,fr007_vol,0.3011,,2022-03,2022-03-31,,月内样本标准差
2022-04,fr007_p90,2.1000,,2022-04,2022-04-29,,月内 P90
2022-04,fr007_vol,0.1182,,2022-04,2022-04-29,,月内样本标准差
2022-05,fr007_p90,1.8571,,2022-05,2022-05-31,,月内 P90
2022-05,fr007_vol,0.1125,,2022-05,2022-05-31,,月内样本标准差
2022-06,fr007_p90,2.5000,,2022-06,2022-06-30,,月内 P90
2022-06,fr007_vol,0.3660,,2022-06,2022-06-30,,月内样本标准差
2022-07,fr007_p90,1.7500,,2022-07,2022-07-29,,月内 P90
2022-07,fr007_vol,0.0683,,2022-07,2022-07-29,,月内样本标准差
2022-08,fr007_p90,1.7400,,2022-08,2022-08-31,,月内 P90
2022-08,fr007_vol,0.1401,,2022-08,2022-08-31,,月内样本标准差
2022-09,fr007_p90,1.7900,,2022-09,2022-09-30,,月内 P90
2022-09,fr007_vol,0.1698,,2022-09,2022-09-30,,月内样本标准差
2022-10,fr007_p90,2.2000,,2022-10,2022-10-31,,月内 P90
2022-10,fr007_vol,0.2548,,2022-10,2022-10-31,,月内样本标准差
2022-11,fr007_p90,2.1000,,2022-11,2022-11-30,,月内 P90
2022-11,fr007_vol,0.1634,,2022-11,2022-11-30,,月内样本标准差
2022-12,fr007_p90,3.4500,,2022-12,2022-12-30,,月内 P90
2022-12,fr007_vol,0.9760,,2022-12,2022-12-30,,月内样本标准差
2023-01,fr007_p90,2.4600,,2023-01,2023-01-31,,月内 P90
2023-01,fr007_vol,0.2768,,2023-01,2023-01-31,,月内样本标准差
2023-02,fr007_p90,2.6500,,2023-02,2023-02-28,,月内 P90
2023-02,fr007_vol,0.2718,,2023-02,2023-02-28,,月内样本标准差
2023-03,fr007_p90,3.0500,,2023-03,2023-03-31,,月内 P90
2023-03,fr007_vol,0.4659,,2023-03,2023-03-31,,月内样本标准差
2023-04,fr007_p90,2.5050,,2023-04,2023-04-28,,月内 P90
2023-04,fr007_vol,0.1911,,2023-04,2023-04-28,,月内样本标准差
2023-05,fr007_p90,2.1500,,2023-05,2023-05-31,,月内 P90
2023-05,fr007_vol,0.1171,,2023-05,2023-05-31,,月内样本标准差
2023-06,fr007_p90,2.8000,,2023-06,2023-06-30,,月内 P90
2023-06,fr007_vol,0.3680,,2023-06,2023-06-30,,月内样本标准差
2023-07,fr007_p90,2.1000,,2023-07,2023-07-31,,月内 P90
2023-07,fr007_vol,0.0959,,2023-07,2023-07-31,,月内样本标准差
2023-08,fr007_p90,2.2400,,2023-08,2023-08-31,,月内 P90
2023-08,fr007_vol,0.1914,,2023-08,2023-08-31,,月内样本标准差
2023-09,fr007_p90,2.1500,,2023-09,2023-09-28,,月内 P90
2023-09,fr007_vol,0.1051,,2023-09,2023-09-28,,月内样本标准差
2023-10,fr007_p90,2.7200,,2023-10,2023-10-31,,月内 P90
2023-10,fr007_vol,0.3201,,2023-10,2023-10-31,,月内样本标准差
2023-11,fr007_p90,3.2660,,2023-11,2023-11-30,,月内 P90
2023-11,fr007_vol,0.4989,,2023-11,2023-11-30,,月内样本标准差
2023-12,fr007_p90,3.2000,,2023-12,2023-12-29,,月内 P90
2023-12,fr007_vol,0.6334,,2023-12,2023-12-29,,月内样本标准差
2024-01,fr007_p90,2.3500,,2024-01,2024-01-31,,月内 P90
2024-01,fr007_vol,0.1046,,2024-01,2024-01-31,,月内样本标准差
2024-02,fr007_p90,2.1650,,2024-02,2024-02-29,,月内 P90
2024-02,fr007_vol,0.1235,,2024-02,2024-02-29,,月内样本标准差
2024-03,fr007_p90,2.4000,,2024-03,2024-03-29,,月内 P90
2024-03,fr007_vol,0.1648,,2024-03,2024-03-29,,月内样本标准差
2024-04,fr007_p90,2.0770,,2024-04,2024-04-30,,月内 P90
2024-04,fr007_vol,0.0729,,2024-04,2024-04-30,,月内样本标准差
2024-05,fr007_p90,1.9500,,2024-05,2024-05-31,,月内 P90
2024-05,fr007_vol,0.0543,,2024-05,2024-05-31,,月内样本标准差
2024-06,fr007_p90,2.3100,,2024-06,2024-06-28,,月内 P90
2024-06,fr007_vol,0.2118,,2024-06,2024-06-28,,月内样本标准差
2024-07,fr007_p90,1.9500,,2024-07,2024-07-31,,月内 P90
2024-07,fr007_vol,0.0501,,2024-07,2024-07-31,,月内样本标准差
2024-08,fr007_p90,1.9470,,2024-08,2024-08-30,,月内 P90
2024-08,fr007_vol,0.0584,,2024-08,2024-08-30,,月内样本标准差
2024-09,fr007_p90,2.0500,,2024-09,2024-09-30,,月内 P90
2024-09,fr007_vol,0.1249,,2024-09,2024-09-30,,月内样本标准差
2024-10,fr007_p90,2.0100,,2024-10,2024-10-31,,月内 P90
2024-10,fr007_vol,0.1020,,2024-10,2024-10-31,,月内样本标准差
2024-11,fr007_p90,1.9000,,2024-11,2024-11-29,,月内 P90
2024-11,fr007_vol,0.0404,,2024-11,2024-11-29,,月内样本标准差
2024-12,fr007_p90,2.2000,,2024-12,2024-12-31,,月内 P90
2024-12,fr007_vol,0.1734,,2024-12,2024-12-31,,月内样本标准差
2025-01,fr007_p90,2.5000,,2025-01,2025-01-27,,月内 P90
2025-01,fr007_vol,0.4301,,2025-01,2025-01-27,,月内样本标准差
2025-02,fr007_p90,2.4500,,2025-02,2025-02-28,,月内 P90
2025-02,fr007_vol,0.2508,,2025-02,2025-02-28,,月内样本标准差
2025-03,fr007_p90,2.3000,,2025-03,2025-03-31,,月内 P90
2025-03,fr007_vol,0.2015,,2025-03,2025-03-31,,月内样本标准差
2025-04,fr007_p90,1.8790,,2025-04,2025-04-30,,月内 P90
2025-04,fr007_vol,0.0797,,2025-04,2025-04-30,,月内样本标准差
2025-05,fr007_p90,1.7500,,2025-05,2025-05-30,,月内 P90
2025-05,fr007_vol,0.0746,,2025-05,2025-05-30,,月内样本标准差
2025-06,fr007_p90,1.8500,,2025-06,2025-06-30,,月内 P90
2025-06,fr007_vol,0.1330,,2025-06,2025-06-30,,月内样本标准差
2025-07,fr007_p90,1.6280,,2025-07,2025-07-31,,月内 P90
2025-07,fr007_vol,0.0648,,2025-07,2025-07-31,,月内样本标准差
2025-08,fr007_p90,1.5700,,2025-08,2025-08-29,,月内 P90
2025-08,fr007_vol,0.0411,,2025-08,2025-08-29,,月内样本标准差
2025-09,fr007_p90,1.6400,,2025-09,2025-09-30,,月内 P90
2025-09,fr007_vol,0.1248,,2025-09,2025-09-30,,月内样本标准差
2025-10,fr007_p90,1.6090,,2025-10,2025-10-31,,月内 P90
2025-10,fr007_vol,0.0633,,2025-10,2025-10-31,,月内样本标准差
2025-11,fr007_p90,1.5400,,2025-11,2025-11-28,,月内 P90
